timestamp,alert_level,regime,score_composite,spread_observed
2019-01-10 19:00:00,verde,pre_crisis,0.0738178152144478,0.0
2019-01-10 20:00:00,verde,pre_crisis,0.059980954425733,0.0
2019-01-10 21:00:00,verde,pre_crisis,0.0447821500133265,0.0
2019-01-10 22:00:00,verde,pre_crisis,0.0343990725934057,0.0
2019-01-10 23:00:00,verde,pre_crisis,0.0212408796516749,0.0
2019-01-11 00:00:00,verde,pre_crisis,0.0052551930085431,0.0
2019-01-11 01:00:00,verde,pre_crisis,0.0031879025438496,0.0
2019-01-11 02:00:00,verde,pre_crisis,0.0031476541517157,0.0
2019-01-11 03:00:00,verde,pre_crisis,0.0047320952739043,0.0
2019-01-11 04:00:00,verde,pre_crisis,0.0050517036078193,0.0
2019-01-11 05:00:00,verde,pre_crisis,0.0013078031695979,0.0
2019-01-11 06:00:00,verde,pre_crisis,0.001043519156174,0.0
2019-01-11 07:00:00,verde,pre_crisis,0.0056846060289874,0.0
2019-01-11 08:00:00,verde,pre_crisis,0.0055800577905906,0.0
2019-01-11 09:00:00,verde,pre_crisis,0.0001767292104149,0.0
2019-01-11 10:00:00,verde,pre_crisis,0.0013817650638517,0.0
2019-01-11 11:00:00,verde,pre_crisis,0.0009408109581456,0.0
2019-01-11 12:00:00,verde,pre_crisis,0.0030283770731731,0.0
2019-01-11 13:00:00,verde,pre_crisis,0.0002265235101518,0.0
2019-01-11 14:00:00,verde,pre_crisis,0.0043352115532694,0.0
2019-01-11 15:00:00,verde,pre_crisis,0.0026838555950722,0.0
2019-01-11 16:00:00,verde,pre_crisis,0.0010229687374766,0.0
2019-01-11 17:00:00,verde,pre_crisis,0.0001628387110843,0.0
2019-01-11 18:00:00,verde,pre_crisis,0.0001321854176595,0.0
2019-01-11 19:00:00,verde,pre_crisis,0.0006738097199339,0.0
2019-01-11 20:00:00,verde,pre_crisis,0.0001766335781367,0.0
2019-01-11 21:00:00,verde,pre_crisis,0.0001752633936244,0.0
2019-01-11 22:00:00,verde,pre_crisis,0.00304081887724,0.0
2019-01-11 23:00:00,verde,pre_crisis,0.0211465590686905,0.0
2019-01-12 00:00:00,verde,pre_crisis,0.0232080322981774,0.0
2019-01-12 01:00:00,verde,pre_crisis,0.0011470007241296,0.0
2019-01-12 02:00:00,verde,pre_crisis,0.0015719329286717,0.0
2019-01-12 03:00:00,verde,pre_crisis,0.0029154822537397,0.0
2019-01-12 04:00:00,verde,pre_crisis,0.0038488390224759,0.0
2019-01-12 05:00:00,verde,pre_crisis,0.0013043058308203,0.0
2019-01-12 06:00:00,verde,pre_crisis,0.0010740689424987,0.0
2019-01-12 07:00:00,verde,pre_crisis,0.0042996930322889,0.0
2019-01-12 08:00:00,verde,pre_crisis,0.0052712469270381,0.0
2019-01-12 09:00:00,verde,pre_crisis,0.0001719613734544,0.0
2019-01-12 10:00:00,verde,pre_crisis,0.0225126070085262,0.0
2019-01-12 11:00:00,verde,pre_crisis,0.0030443747010238,0.0
2019-01-12 12:00:00,verde,pre_crisis,0.0024784918400395,0.0
2019-01-12 13:00:00,verde,pre_crisis,0.0030664481719915,0.0
2019-01-12 14:00:00,verde,pre_crisis,0.0107621604904481,0.0
2019-01-12 15:00:00,verde,pre_crisis,0.011084626140738,0.0
2019-01-12 16:00:00,verde,pre_crisis,0.0041679830590948,0.0
2019-01-12 17:00:00,verde,pre_crisis,0.000727487570891,0.0
2019-01-12 18:00:00,verde,pre_crisis,0.0001597522112137,0.0
2019-01-12 19:00:00,verde,pre_crisis,0.0001551884036424,0.0
2019-01-12 20:00:00,verde,pre_crisis,0.0001919829594882,0.0
2019-01-12 21:00:00,verde,pre_crisis,0.0001683559403142,0.0
2019-01-12 22:00:00,verde,pre_crisis,0.011784237584974,0.0
2019-01-12 23:00:00,verde,pre_crisis,0.0019119914725929,0.0
2019-01-13 00:00:00,verde,pre_crisis,0.0028501117025526,0.0
2019-01-13 01:00:00,verde,pre_crisis,0.0040884020330776,0.0
2019-01-13 02:00:00,ambar,pre_crisis,0.322862260393468,0.3799999999999954
2019-01-13 03:00:00,ambar,pre_crisis,0.3893489386207551,0.7899999999999991
2019-01-13 04:00:00,verde,pre_crisis,0.1518801248465581,0.0
2019-01-13 05:00:00,naranja,pre_crisis,0.576912139496915,0.8800000000000026
2019-01-13 06:00:00,ambar,pre_crisis,0.4903217397208022,0.8200000000000003
2019-01-13 07:00:00,ambar,pre_crisis,0.4148121774888172,0.2199999999999988
2019-01-13 08:00:00,ambar,pre_crisis,0.3173261525160971,0.0
2019-01-13 09:00:00,verde,pre_crisis,0.2904807759040886,0.0
2019-01-13 10:00:00,verde,pre_crisis,0.2937998307007178,0.0
2019-01-13 11:00:00,verde,pre_crisis,0.2619175250148089,0.0
2019-01-13 12:00:00,verde,pre_crisis,0.2468991961844326,0.0
2019-01-13 13:00:00,ambar,pre_crisis,0.3080097247704798,0.0
2019-01-13 14:00:00,ambar,pre_crisis,0.3103256576859691,0.0
2019-01-13 15:00:00,verde,pre_crisis,0.2605369472223992,0.0
2019-01-13 16:00:00,verde,pre_crisis,0.2829389368272275,0.0
2019-01-13 17:00:00,verde,pre_crisis,0.2551735822044916,0.0
2019-01-13 18:00:00,verde,pre_crisis,0.218761062328996,0.0
2019-01-13 19:00:00,verde,pre_crisis,0.216969753072047,0.0
2019-01-13 20:00:00,verde,pre_crisis,0.203009196477222,0.0
2019-01-13 21:00:00,verde,pre_crisis,0.1914334414959259,0.0
2019-01-13 22:00:00,verde,pre_crisis,0.1910087140079956,0.0
2019-01-13 23:00:00,verde,pre_crisis,0.1818822384280526,0.0
2019-01-14 00:00:00,naranja,pre_crisis,0.6584010788654879,9.89
2019-01-14 01:00:00,ambar,pre_crisis,0.4555390958955387,16.97
2019-01-14 02:00:00,ambar,pre_crisis,0.4609765069042678,15.600000000000009
2019-01-14 03:00:00,naranja,pre_crisis,0.5087691741384216,15.349999999999994
2019-01-14 04:00:00,ambar,pre_crisis,0.3898747646005698,5.730000000000004
2019-01-14 05:00:00,naranja,pre_crisis,0.5922998455623156,4.890000000000001
2019-01-14 06:00:00,ambar,pre_crisis,0.4090056386544068,0.0
2019-01-14 07:00:00,ambar,pre_crisis,0.3973502880625154,0.0
2019-01-14 08:00:00,ambar,pre_crisis,0.3768007011047577,0.0
2019-01-14 09:00:00,ambar,pre_crisis,0.3419117883197343,0.0
2019-01-14 10:00:00,ambar,pre_crisis,0.327479662955803,0.0
2019-01-14 11:00:00,ambar,pre_crisis,0.3116616477478732,0.0
2019-01-14 12:00:00,ambar,pre_crisis,0.3124495428579991,0.0
2019-01-14 13:00:00,verde,pre_crisis,0.2757558090225226,0.0
2019-01-14 14:00:00,verde,pre_crisis,0.2482061038248533,0.0
2019-01-14 15:00:00,verde,pre_crisis,0.2079227972537047,0.0
2019-01-14 16:00:00,verde,pre_crisis,0.1564680650661852,0.0
2019-01-14 17:00:00,verde,pre_crisis,0.12933048026563,0.0
2019-01-14 18:00:00,verde,pre_crisis,0.1134289995081382,0.0
2019-01-14 19:00:00,verde,pre_crisis,0.0903448830136497,0.0
